gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
1,26,31,2,1,0,7,7,39,0.00027092727368003097,0.00036679556219176217,0.00038268373550031715,0.00040299458289308216,0.0005312338072478513,0.0003827882479720632,0.00037600204545113223,0.0003530316148636906,0.0003317752186030039,0.00034608116079081906,0.0004895339178164338,0.0004301885424198157,7,10,8,10,10,4,5,6,4,5,3,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,0.21,5,3,0
1,26,23,2,2,1,7,7,39,0.0003215530249483193,0.0002960771753973516,0.0003179140430952581,0.00041314048860576375,0.0006124396915698926,0.0004120165578006262,0.0003758607210512122,0.00035290702752586637,0.0003316651803153018,0.0003459614300575159,0.0004892943916159404,0.00043000355981518345,7,10,8,10,10,8,8,7,9,8,8,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,0.24,5,9,1
1,26,25,2,1,0,7,7,39,0.00021432273921547293,0.00029598953965050476,0.0003530519162567447,0.00041296987403022743,0.0006120648387688163,0.0005295861518269328,0.0003757195028479588,0.0003527825280925142,0.00033155521499513593,0.0003458417821399931,0.0004890550996984668,0.00042981873622852996,7,10,8,10,10,8,8,8,8,8,7,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,-0.15,5,8,1
1,26,28,2,1,0,7,7,39,0.0002421223434546312,0.0004778408451496754,0.00031916865650000853,0.0003733159190795329,0.0004841974125660993,0.0004654274838292986,0.0003755783907217164,0.0003526581164706333,0.0003314453225699521,0.0003457222169523569,0.000488816041720449,0.0004296340714548965,7,10,8,10,10,4,7,7,5,4,4,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,-0.03,5,4,0
1,26,29,2,2,1,7,7,39,0.000371215435434781,0.0003418887551997425,0.00036693679330266786,0.0003339192657896477,0.0003533201439867037,0.000543416801909598,0.0003754373845530092,0.0003525337925673543,0.00033133550296729226,0.0003456027344088323,0.0004885772173389946,0.00042944956528967655,7,10,8,10,10,5,8,7,7,7,6,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,0.25,5,5,0
1,26,28,2,2,1,7,7,39,0.000303562048286779,0.000359337413438342,0.00033343432957690723,0.000389992592714945,0.0005200100569182149,0.00044449943406515215,0.00037529648422254076,0.0003524095562899384,0.00033122575611479424,0.00034548333442376277,0.0004883386262118808,0.0004292652175286149,7,10,8,10,10,6,6,6,5,5,5,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,0.56,5,5,0
1,26,27,2,3,0,7,7,39,0.0002650826263844979,0.0004033231013241176,0.00033680559056944184,0.0003501842058988758,0.0005835580842013633,0.00043636599044697295,0.00037515568961119357,0.0003522854075457778,0.00033111608194019183,0.00034536401691161016,0.0004881002679975533,0.0004290810279678069,7,10,8,10,10,6,8,8,6,6,6,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,0.12,5,6,0
1,26,25,2,3,0,7,7,39,0.000287816533279531,0.0003783701333403578,0.00031598767501437273,0.00036956182486370617,0.0005473617102068981,0.0004737013349709385,0.00037501500060002895,0.0003521613462423949,0.00033100648037131446,0.00034524478178695443,0.0004878621423551239,0.0004288969964036977,7,10,8,10,10,6,8,8,7,7,7,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,0.51,5,6,1
1,24,24,0,2,0,1,4,85,0.00029663006004534254,0.0003510323092331383,0.00036644070100838805,0.000342863216434118,0.0005711649289502551,0.00042712539120109353,0.00025325847680117067,0.0004162574495122842,0.00039741755791505997,0.00029143110577287937,0.0004117689729183416,0.0005792878861778897,5,8,4,7,8,6,7,6,4,6,5,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,-0.05,7,5,0
1,24,27,0,2,0,1,4,85,0.0002850543660579972,0.0004217190346822802,0.0003522086393867047,0.0004119089893192814,0.00042692210098959596,0.00041048199002644524,0.0002531943531849484,0.00041608425134303796,0.0003972596799431988,0.0002913461984281087,0.0004115994890194943,0.000578952506004489,5,8,4,7,8,6,6,6,7,6,5,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.26,7,6,1
1,24,25,0,0,1,1,4,85,0.0003270197825661243,0.00038691944819367944,0.0003231655502960015,0.0003359688364814603,0.0004974053447773542,0.0004782601936633709,0.0002531302620319816,0.00041591119724390755,0.0003971019273586315,0.0002912613405437922,0.00041143014458221703,0.0005786175139447726,5,8,4,7,8,6,7,6,4,5,6,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.52,7,6,1
1,24,24,0,4,0,1,4,85,0.0002593251950912727,0.00039443643032401125,0.00036605920971110976,0.00038528419846759436,0.0005069758289767732,0.00042656383634451716,0.00025306620331762443,0.0004157382870352066,0.00039694430001204265,0.0002911765320767246,0.00041126093943444445,0.0005782829093254221,5,8,4,7,8,5,6,6,6,7,5,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.63,7,5,0
1,24,23,0,0,1,1,4,85,0.0002848061124058272,0.0004212120920069161,0.00031672390019409476,0.00041144259733890787,0.0003047263307306997,0.0005855728016506861,0.00025300217701725556,0.00041556552053754743,0.000396786797754354,0.0002910917729837511,0.00041109187340439426,0.0005779486914746753,5,8,4,7,8,6,9,7,3,8,4,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.02,7,5,1
1,24,30,0,2,0,1,4,85,0.0003239591885470274,0.0003831714598131976,0.00036580940452081716,0.00026737687669155843,0.0006331255731764947,0.0003804927167606116,0.00025293818310627886,0.0004153928975718404,0.00039662942043672375,0.0002910070632217671,0.0004109229463205665,0.0005776148597223225,5,8,4,7,8,6,6,7,4,7,4,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.02,7,4,0
1,24,25,0,2,0,1,4,85,0.0002444831208557264,0.00041299767368719085,0.00034502209183584677,0.000363072879503636,0.0005372348352179259,0.0004591199197498527,0.000252874221560123,0.0004152204179592933,0.00039647216791054607,0.00029092240274771803,0.00041075415801174284,0.0005772814133997013,5,8,4,7,8,4,7,7,4,5,4,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.61,7,3,0
1,24,25,0,2,0,1,4,85,0.00028456323983204734,0.00037871130515598837,0.0003163986630465721,0.0003699921213693836,0.0005473760103214048,0.0004677244294172498,0.0002528102923542415,0.0004150480815214108,0.0003963150400274508,0.0002908377915185996,0.00041058550830698633,0.0005769483518396927,5,8,4,7,8,6,7,7,5,5,3,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,-0.39,7,6,0
1,24,22,0,2,0,1,4,85,0.00028448228663088886,0.0004205404830901408,0.00035136963811850615,0.0004108622316763008,0.00048610922349582637,0.0003508222586690935,0.0002527463954641128,0.00041487588807999375,0.0003961580366393029,0.0002907532294914574,0.0004104169970356406,0.0005766156743767162,5,8,4,7,8,4,8,7,6,7,5,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,-0.11,7,4,0
1,24,22,0,2,0,1,4,85,0.0002958628025012268,0.0004371883803197917,0.00032878700063875845,0.0004271312943936219,0.000568594982844225,0.00024314520479664625,0.00025268253086523985,0.00041470383745713857,0.0003960011575982019,0.000290668716623387,0.0004102486240273293,0.0005762833803467255,5,8,4,7,8,6,7,7,5,5,8,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,-0.01,7,7,1
1,24,26,0,2,0,1,4,85,0.0003624854040011692,0.00034285669333184273,0.00032229001572921197,0.00033497225644058177,0.0005572282928008938,0.0004171238927836642,0.00025261869853315057,0.0004145319294752367,0.00039584440275648155,0.00029058425287153386,0.0004100803891119555,0.0005759514690872043,5,8,4,7,8,4,7,5,5,4,4,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,-0.08,7,4,0
1,24,23,0,2,0,1,4,85,0.00028421422804514643,0.0003781137866927114,0.0003510176499998066,0.00041038068944382425,0.000364196745772682,0.0005256095750214281,0.00025255489844339764,0.00041436016395697393,0.0003956877719667093,0.0002904998381930932,0.0004099122921197013,0.0005756199399371616,5,8,4,7,8,6,7,7,4,7,6,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.64,7,5,1
1,24,31,0,1,0,1,4,85,0.00026935807979095984,0.00036400129791464724,0.00038007897176138946,0.00039997713197410583,0.0005258203996865889,0.00037941229945403967,0.00025249113057155826,0.0004141885407253299,0.00039553126508168595,0.00029041547254531,0.0004097443328810269,0.0005752887922371275,5,8,4,7,8,7,7,7,7,7,5,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.85,7,7,1
1,24,23,0,2,0,1,4,85,0.00031969120525985586,0.0002938223095394029,0.0003157508220739541,0.0004100483379395337,0.0006062025586602631,0.0004083843181635436,0.00025242739489323443,0.0004140170596035773,0.00039537488195444495,0.00029033115588547885,0.00040957651122667057,0.0005749580253291489,5,8,4,7,8,7,5,6,8,6,5,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,-0.56,7,6,1
1,24,25,0,1,0,1,4,85,0.00021308205653358892,0.0002937360033485042,0.0003506504447224993,0.0004098802672172071,0.0006058352997514271,0.0005249198974056022,0.0002523636913840527,0.0004138457204152815,0.0003952186224382522,0.00029024688817094404,0.0004094088269876475,0.0005746276385567848,5,8,4,7,8,8,6,6,8,6,6,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.53,7,7,1
1,24,28,0,1,0,1,4,85,0.00024072107036697993,0.0004742044968720842,0.00031699834829095074,0.000370524015559876,0.00047927165822955346,0.0004613284318955553,0.00025230002001966426,0.0004136745229842996,0.0003950624863866055,0.0002901626693590992,0.0004092412799952497,0.0005742976312651022,5,8,4,7,8,6,7,7,7,7,4,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.51,7,6,1
1,24,29,0,2,0,1,4,85,0.0003690678342988796,0.0003392878792239827,0.0003644425768787042,0.00033142282416975317,0.0003497270649400029,0.0005386334705263263,0.00025223638077574484,0.0004135034671347803,0.0003949064736532338,0.00029007849940738744,0.0004090738700810451,0.0005739680028006719,5,8,4,7,8,6,6,6,7,6,5,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.31,7,6,1
1,24,28,0,2,0,1,4,85,0.0003018063738702119,0.00035660477379574086,0.00033116859341331367,0.00038707806521434825,0.0005147245515745499,0.00044058852937604956,0.0002521727736279947,0.00041333255269116283,0.0003947505840920974,0.0002899943782733013,0.0004089065970768772,0.0005736387525115638,5,8,4,7,8,6,6,6,5,6,5,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,-0.21,7,6,1
1,24,27,0,3,0,1,4,85,0.0002635499047144472,0.0004002571930270287,0.0003345177117750218,0.0003475680875880075,0.000577630087829959,0.0004325283080545898,0.0002521091985521387,0.0004131617794781767,0.0003945948175573869,0.00028991030591438263,0.0004087394608148643,0.0005733098797473429,5,8,4,7,8,7,6,7,7,6,6,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.14,7,6,1
1,24,25,0,3,0,1,4,85,0.00028615283917270373,0.00037549498799134925,0.00031384188340082106,0.00036680195502888685,0.0005418044224314565,0.0004695372577208913,0.000252045655523926,0.00041299114732084094,0.00039443917390352294,0.0002898262822882224,0.0004085724611273993,0.0005729813838590653,5,8,4,7,8,7,5,6,7,5,5,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,0.09,7,7,1
1,28,24,2,2,1,7,1,7,0.0002949159259208085,0.00034836582679294764,0.000363953201441544,0.00034030360185839615,0.0005653692489383614,0.0004233723299570385,0.0003996432116693629,0.00036374514797357817,0.00039081997970945645,0.00035748904157766704,0.0003597530099083229,0.0003602548666951031,8,7,5,10,10,1,5,5,3,5,3,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.33,3,5,0
1,28,27,2,2,1,7,1,7,0.00028340759115893876,0.0004185169483041264,0.0003498185873186651,0.0004088351769184776,0.00042259190118005435,0.00040687663838883986,0.0003994835607761252,0.0003636128855507184,0.0003906672991235398,0.00035736128883302515,0.00035962363422347685,0.00036012512986445023,8,7,5,10,10,8,9,7,9,5,5,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.49,3,7,1
1,28,25,2,0,0,7,1,7,0.0003251311853675153,0.00038398272099511045,0.00032097328556620247,0.0003334625527291628,0.0004923627291769627,0.0004740615228523925,0.00039932403738776606,0.0003634807192775399,0.0003905147377856612,0.00035723362736353605,0.0003594943515582866,0.0003599954864431443,8,7,5,10,10,6,7,8,2,1,1,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,-0.4,3,3,0
1,28,24,2,4,0,7,1,7,0.00025782793226786785,0.00039144382096142655,0.0003635768692395771,0.00038241112765393114,0.0005018387686131209,0.0004228205938998452,0.0003991646413515991,0.0003633486490492349,0.00039036229555617063,0.00035710605707141497,0.00035936516181246815,0.0003598659363303407,8,7,5,10,10,4,8,8,5,4,3,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.04,3,3,0
1,28,23,2,0,0,7,1,7,0.0002831621963370842,0.0004180176702134056,0.00031457679062978983,0.00040837571585204723,0.00030163954575969067,0.0005804371842005161,0.0003990053725151817,0.00036321667476114835,0.0003902099722956364,0.00035697857785901675,0.0003592360648858816,0.0003597364794253401,8,7,5,10,10,3,4,5,2,2,2,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,-0.43,3,3,0
1,28,30,2,2,1,7,1,7,0.00032208988111386705,0.000380266638621098,0.0003633304394063816,0.000265384385929191,0.0006267162232074889,0.0003771569606580019,0.0003988462307263145,0.00036308479630877674,0.00039005776786484416,0.0003568511896288358,0.00035910706067853067,0.0003596071156275879,8,7,5,10,10,5,3,6,4,4,4,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.13,3,4,0
1,28,25,2,2,1,7,1,7,0.0002829908861478747,0.0003759966027805515,0.0003143636397316397,0.0003673692878426425,0.0005421288280997484,0.00046383867823468527,0.0003986872158330407,0.0003629530135877686,0.00038990568212479677,0.0003567238922835054,0.0003589781490905629,0.00035947784483667417,8,7,5,10,10,5,8,7,5,5,5,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.47,3,5,0
1,28,22,2,2,1,7,1,7,0.00028291082496281766,0.00041752719680534297,0.00034911047630977523,0.00040795086260498996,0.0004814515922023618,0.00034790871888191555,0.0003985283276836459,0.00036282132649392374,0.0003897537149367137,0.0003565966857257979,0.0003588493300222691,0.0003593486669523332,8,7,5,10,10,2,8,9,4,3,2,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.46,3,4,0
1,28,22,2,2,1,7,1,7,0.0002942289564691964,0.0004340571670651326,0.00032667372644886437,0.00042410592639259716,0.0005631500863809652,0.0002411263978549388,0.0003983695661266574,0.0003626897349231932,0.0003896018661620307,0.00035646956985862426,0.00035872060337408315,0.0003592195818744434,8,7,5,10,10,6,6,9,3,1,2,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.18,3,4,0
1,28,26,2,2,1,7,1,7,0.0003604843689308463,0.00034040193462851065,0.0003202191641644803,0.0003326004393971879,0.0005518951893188104,0.00041366199326029087,0.0003982109310108437,0.0003625582387716789,0.0003894501356623996,0.0003563425445850337,0.0003585919690465816,0.0003590905895030271,8,7,5,10,10,3,5,8,5,8,6,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.09,3,3,0
1,28,23,2,2,1,7,1,7,0.0002826457182941089,0.0003754076132924236,0.0003487629976787202,0.0004074761166657285,0.0003607123600246929,0.0005212495776704012,0.00039805242218521423,0.00036242683793563337,0.0003892985232996874,0.00035621560980821375,0.00035846342694048383,0.00035896168973824995,8,7,5,10,10,3,5,4,2,3,3,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.55,3,4,0
1,28,31,2,1,0,7,1,7,0.00026787195573535597,0.0003613970695835708,0.0003776385750461921,0.0003971473172963459,0.000520792329138252,0.00037626621105343584,0.00039789403949901857,0.0003622955323114595,0.0003891470289359761,0.00035608876543148974,0.0003583349769566513,0.0003588328824804211,8,7,5,10,10,3,9,8,7,5,4,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.08,3,6,0
1,28,23,2,2,1,7,1,7,0.0003179279400069455,0.0002917207863630729,0.00031372409714608776,0.0004071484512373542,0.0006004093274197845,0.0004049993651198647,0.00039773578280174625,0.00036216432179571036,0.0003889956524335626,0.00035596201135832463,0.0003582066189960876,0.0003587041676299927,8,7,5,10,10,8,5,5,8,3,6,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.17,3,6,1
1,28,25,2,1,0,7,1,7,0.00021190704589091496,0.0002916357101643722,0.00034840049207266404,0.0004069827488414831,0.0006000490523718311,0.0005205712871403237,0.0003975776519431262,0.00036203320628508856,0.00038884439365495765,0.0003558353474923189,0.0003580783529599381,0.0003585755450875596,8,7,5,10,10,6,8,7,5,6,3,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,-0.11,3,7,1
1,28,28,2,1,0,7,1,7,0.00023939396609711682,0.0004708154007312598,0.00031496496535475776,0.00036790567736216286,0.00047469637521598305,0.0004575083828942351,0.00039741964677312603,0.0003619021856764466,0.00038869325246288595,0.0003557087737372101,0.00035795017874948976,0.0003584470147538592,8,7,5,10,10,3,9,8,5,6,3,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,-0.07,3,3,0
1,28,29,2,2,1,7,1,7,0.00036703389631439576,0.00033686383664961755,0.00036210570988198966,0.0003290815684501276,0.00034638961317540076,0.0005341756764998438,0.00039726176714195206,0.0003617712598667859,0.00038854222872028546,0.0003555822899968726,0.00035782209626617075,0.00035831857652977124,8,7,5,10,10,6,8,7,5,6,3,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.27,3,7,1
1,28,28,2,2,1,7,1,7,0.0003001436139492689,0.00035405791270741243,0.00032904578351719365,0.000384344697575899,0.0005098150300077243,0.0004369437600827387,0.0003971040129000482,0.00036164042875325706,0.00038839132229030716,0.00035545589617531773,0.00035769410541155035,0.0003581902303163174,8,7,5,10,10,6,5,5,5,5,5,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.01,3,3,0
1,28,27,2,3,0,7,1,7,0.0002620982940133949,0.00039739970362678747,0.00033237414653845815,0.00034511456831514146,0.0005721237157582235,0.00042895175178312014,0.0003969463838980961,0.0003615096922331594,0.0003882405330363145,0.000355329592176693,0.0003575662060873385,0.0003580619760146612,8,7,5,10,10,4,8,7,4,4,3,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.04,3,5,0
1,28,25,2,3,0,7,1,7,0.00028457718193411897,0.00037281527867942207,0.0003118314344897126,0.0003642136049414723,0.0005366423372205654,0.0004656564841315237,0.00039678887998701427,0.00036137905020394067,0.000388089860821883,0.0003552033779052821,0.0003574383981953858,0.00035793381352610754,8,7,5,10,10,6,8,5,8,5,7,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.05,3,5,1
1,42,24,2,2,1,5,1,47,0.00029329249235377576,0.0003458805838637208,0.0003616225860788304,0.00033790304970173526,0.0005599856643669914,0.00041987458346191863,0.0004406616921186942,0.0005158965918757461,0.0004310049892312089,0.0005070848117982692,7.148256951604782e-05,7.158163840745878e-05,6,6,6,6,6,3,5,5,2,2,2,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,-0.02,5,2,0
1,42,27,2,2,1,5,1,47,0.0002818479476136686,0.0004155324877041942,0.00034757926316449496,0.00040595236361171973,0.00041856956184536254,0.00040351652963792816,0.000440467594922992,0.0005156305798169516,0.00043081930396174427,0.0005068278071150841,7.147746012353572e-05,7.157651484325481e-05,6,6,6,6,6,8,7,7,7,6,5,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,-0.43,5,7,1
1,42,25,2,0,0,5,1,47,0.0003233425078335019,0.00038124556923527664,0.00031891926662662386,0.00033111199182539377,0.0004876785784775532,0.0004701484218714589,0.0004402736686390586,0.0005153648419446824,0.0004306337786169781,0.0005065710628141701,7.14723514613842e-05,7.157139201245209e-05,6,6,6,6,6,8,7,8,5,5,6,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.57,5,8,1
1,42,24,2,4,0,5,1,47,0.00025640988071812585,0.00038865456856967907,0.0003612510557562085,0.000379716554249469,0.0004970668396459261,0.0004193319203844422,0.0004400799130412496,0.0005150993778352386,0.00043044841299039237,0.0005063145785000211,7.14672435294367e-05,7.156626991489314e-05,6,6,6,6,6,7,6,7,6,5,5,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.35,5,6,1
1,42,23,2,0,0,5,1,47,0.00028160524510825583,0.00041504030078011743,0.0003125650612932665,0.00040549935569251903,0.00029877214586416384,0.0005756507802417955,0.0004398863279043175,0.0005148341870657927,0.00043026320687582453,0.0005060583537779316,7.146213632753665e-05,7.156114855042057e-05,6,6,6,6,6,9,8,8,7,5,6,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.4,5,7,1
1,42,30,2,2,1,5,1,47,0.0003203194555081797,0.00037755917700729464,0.0003610077676236302,0.0002635156657955175,0.0006207623271758875,0.00037404801040870757,0.0004396929130034109,0.0005145692692143876,0.0004300781600674667,0.0005058023882539949,7.145702985552756e-05,7.1556027918877e-05,6,6,6,6,6,8,6,6,5,5,6,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.1,5,7,1
1,42,25,2,2,1,5,1,47,0.00024173697809014104,0.0004069509903336753,0.00034049485251899246,0.0003578315911346254,0.000526749604394915,0.0004513469521069723,0.00043949966811407376,0.0005143046238599345,0.0004298932723598648,0.0005055466815351005,7.145192411325297e-05,7.155090802010509e-05,6,6,6,6,6,6,6,6,4,7,6,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.06,5,5,0
1,42,25,2,2,1,5,1,47,0.0002813677987543372,0.00037316867633772254,0.000312248305047291,0.0003646528951038323,0.0005366985874688468,0.00045980942722932694,0.0004393065930122446,0.0005140402505822099,0.000429708543547918,0.000505291233228933,7.144681910055647e-05,7.154578885394758e-05,6,6,6,6,6,9,8,9,9,5,5,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,-0.83,5,7,1
1,42,22,2,2,1,5,1,47,0.00028128865318517596,0.0004143882138768994,0.00034676214677325286,0.0004049356240799167,0.00047663142445236907,0.0003448875648606781,0.00043911368747425524,0.0005137761489618545,0.00042952397342687785,0.0005050360429439687,7.14417148172817e-05,7.154067042024723e-05,6,6,6,6,6,7,6,7,5,5,3,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.04,5,3,0
1,42,22,2,2,1,5,1,47,0.0002925423816204425,0.00043079531708258657,0.00032447703315506153,0.00042097260247156974,0.0005575151179516144,0.0002390330158377293,0.0004389209512768304,0.0005135123185803698,0.00042933956179234744,0.0005047811102894753,7.143661126327231e-05,7.153555271884685e-05,6,6,6,6,6,7,7,8,7,5,4,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.36,5,7,1
1,42,26,2,2,1,5,1,47,0.00035841874641535893,0.0003378447486028117,0.00031806655898656796,0.00033014397559838135,0.0005463758564402846,0.00041007218524868975,0.00043872838419708646,0.0005132487590201169,0.0004291553084402809,0.0005045264348755085,7.143150843837205e-05,7.153043574958929e-05,6,6,6,6,6,5,8,8,7,7,3,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.01,5,3,0
1,42,23,2,2,1,5,1,47,0.0002810265765627516,0.0003725885064517446,0.00034641932482999503,0.0004044678660481488,0.0003571062756321998,0.0005167284491997111,0.00043853598601253094,0.0005129854698643138,0.0004289712131669822,0.0005042720163129107,7.142640634242469e-05,7.152531951231745e-05,6,6,6,6,6,6,8,8,8,5,6,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.08,5,7,1
1,42,31,2,1,0,5,1,47,0.000266337854500619,0.0003586841477313939,0.00037510181141940804,0.00039421647635647024,0.0005155885906152354,0.0003730038326889805,0.00043834375650106134,0.0005127224506970329,0.000428787275769105,0.0005040178542133089,7.142130497527403e-05,7.152020400687428e-05,6,6,6,6,6,6,8,9,8,7,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.09,5,6,1
1,42,23,2,2,1,5,1,47,0.00031610774398231406,0.00028953154183720124,0.0003116173317563427,0.00040414501891789347,0.0005944136247144998,0.00040148926866313497,0.00043815169544096443,0.0005124597011031998,0.0004286034960436513,0.0005037639481891126,7.141620433676392e-05,7.151508923310277e-05,6,6,6,6,6,9,7,7,7,6,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,-0.19,5,8,1
1,42,25,2,1,0,5,1,47,0.0002106940946315931,0.00028944773758745625,0.00034606167240106684,0.00040398175170520804,0.0005940605070552014,0.0005160618666056082,0.00043795980261091547,0.0005121972206685902,0.00042841987378797126,0.000503510297853512,7.141110442673828e-05,7.150997519084593e-05,6,6,6,6,6,9,8,7,8,7,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.31,5,7,1
1,42,28,2,1,0,5,1,47,0.00023802400647337903,0.00046728479804763665,0.00031285126054411125,0.00036519381627537784,0.0004699610877159823,0.0004535470388176057,0.00043776807778997726,0.0005119350089798278,0.00042823640879976186,0.000503256902820476,7.140600524504103e-05,7.150486187994689e-05,6,6,6,6,6,5,8,6,5,6,4,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0,5,3,0
1,42,29,2,2,1,5,1,47,0.0003649342689518155,0.00033433856937041973,0.0003596765213237803,0.0003266566752270569,0.00034293542226586116,0.0005295529566359254,0.0004375765207575992,0.0005116730656243827,0.0004280531008770667,0.0005030037627047503,7.140090679151618e-05,7.149974930024872e-05,6,6,6,6,6,5,8,8,7,5,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.4,5,7,1
1,42,28,2,2,1,5,1,47,0.0002984271466552382,0.0003514046843790964,0.00032683909916096735,0.0003815136691227198,0.0005047337298187486,0.00043316411650596296,0.00043738513129361665,0.0005114113901905687,0.00042786994981827486,0.0005027508771218549,7.139580906600776e-05,7.149463745159463e-05,6,6,6,6,6,9,7,7,7,5,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.25,5,8,1
1,42,27,2,3,0,5,1,47,0.0002605997916660612,0.00039442285651467745,0.0003301458770315321,0.00034257337426591957,0.0005664246180411012,0.0004252428184106023,0.00043719390917825,0.0005111499822675414,0.00042768695542212047,0.000502498245688083,7.139071206835985e-05,7.14895263338278e-05,6,6,6,6,6,7,6,6,6,6,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.31,5,6,1
1,42,25,2,3,0,5,1,47,0.00028295062074115826,0.00037002362227370623,0.00030974153290797,0.0003615327478627814,0.0005312995204128102,0.00046163204178483705,0.0004370028541921037,0.000510888841445296,0.0004275041174876818,0.0005022458680204987,7.138561579841657e-05,7.148441594679153e-05,6,6,6,6,6,9,8,8,8,6,8,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,0.21,5,9,1
